Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.2.27-192.168.3.151-56593-53-0,192.168.2.27,56593,192.168.3.151,53,0,07/07/2017 10:23:23,2949641,38,13,196.0267,898.9735,57400,408,165.6218,62067,507,933.2846,13636.235246990831,50.17848123720656,1044.8885,68.8226,27170,240,566.0435,1422.1723,48258,808,270.2854,1242.0762,2,4,5,5,843.2232,933.5817,574.2636,950.9423,191,42399,19.8174,217.5057,44950.8369,0,1,2,5,9,5,1,1,762.7887,72.7205,578.3418,410.0332,1275.5433,453.212,346.665,1245.0171,1274.8102,902.0452,173.0632,23307,515.7538,55219,59315,1364,170.952,236.4253,925.8978,166.9786,57766,327,889.6943,155.4099,51869,917,BENIGN
192.168.2.63-192.168.1.60-6645-23-6,192.168.2.63,6645,192.168.1.60,23,6,07/07/2017 10:16:23,1738230,44,14,39.3424,910.6073,8907,118,757.9281,30328,315,172.7419,2396.3000049460675,166.06255029671718,1070.3523,455.5139,4623,442,837.4016,407.9313,29190,536,267.7122,605.9262,4,2,3,4,260.2593,380.5146,974.287,934.5042,951,46585,66.2652,183.1326,39389.4077,1,1,0,4,15,2,5,3,242.113,94.7998,562.8008,828.0084,346.023,137.2935,922.8949,1386.0441,737.7921,1026.7061,569.3419,42446,943.3544,15290,21346,29316,34.8321,208.3542,1263.7677,421.8009,12915,206,986.5223,161.7841,38483,272,BENIGN
32.193.40.142-192.168.1.179-33812-22-0,32.193.40.142,33812,192.168.1.179,22,0,07/07/2017 09:45:18,130157,2286,10,921.0918,474.1196,20522,819,1205.037,57281,102,759.5753,1378807.7287985764,4667.600807147927,325.3894,34.6411,2060,77,431.2945,415.0089,25725,897,468.774,368.4242,4,0,0,4,595.4623,696.7789,287.4752,90.8672,812,54766,1410.3338,294.249,1947.5872,0,412,5,5,4,2,2,0,946.5321,513.2595,353.1974,1031.1463,642.8755,452.1726,429.6232,679.8019,506.5548,839.2548,754.2591,41361,997.8042,14606,19804,37087,492.68,533.5047,202.342,188.7429,51442,574,161.2037,256.5046,64031,402,DoS slowloris
194.24.56.40-192.168.2.208-6246-25-17,194.24.56.40,6246,192.168.2.208,25,17,07/07/2017 10:53:05,1423416,30,10,538.1443,760.6965,25651,161,1101.8359,415,971,1182.0577,55344.71863182665,391.8262454131559,577.7165,267.1486,16711,268,288.901,948.226,24156,948,630.806,403.7165,0,5,1,5,997.1364,203.5239,853.4468,77.1535,804,5661,424.1299,197.1637,15649.7015,0,1,4,4,17,5,2,5,574.4195,490.8138,239.5979,1076.8615,1179.582,1315.7015,27.2321,1095.2118,870.0233,1317.9035,681.2525,58330,45.1593,2411,5518,62366,726.5108,390.0276,1462.212,48.8392,63375,678,1469.444,364.3472,29777,286,Bot
194.24.56.40-192.168.2.63-46772-443-0,194.24.56.40,46772,192.168.2.63,443,0,07/07/2017 10:19:40,307358,2650,1,820.1105,382.216,39811,360,777.2545,6813,846,647.3927,4901914.476000076,7918.462283071769,152.8442,378.7964,43536,871,194.6277,46.1948,46268,845,92.6936,527.8029,4,5,4,1,448.0838,142.0998,54.3054,233.768,599,56136,631.8698,34.6198,48135.9865,0,20,1,0,2,5,4,0,648.1737,277.9486,1163.7904,1357.5328,831.4278,985.7101,1398.2594,536.7038,971.0448,1354.4182,738.3477,55174,478.7119,61358,20194,49084,966.2211,218.0111,1379.0137,442.969,54441,336,1180.5164,54.367,26217,738,DoS Hulk
192.168.1.184-192.168.2.63-25213-3389-0,192.168.1.184,25213,192.168.2.63,3389,0,07/07/2017 11:29:26,783179,22,10,348.116,274.5386,8055,141,534.5055,5393,784,710.9025,3580.682508540816,152.34825283465096,674.585,9.7785,8737,330,950.353,191.5055,45952,761,490.0339,855.5373,0,5,5,4,863.16,758.9921,702.6683,376.0035,142,57165,1380.2757,470.5527,15684.2696,1,1,5,4,9,2,4,3,293.2847,34.2899,998.893,770.8004,132.9196,737.6355,672.0414,209.6998,1176.8289,530.5573,545.9472,7943,740.6394,48631,28909,42191,179.3125,203.7646,437.9825,271.965,48011,908,758.1774,9.1072,27313,83,BENIGN
192.168.2.40-192.168.2.40-45659-80-0,192.168.2.40,45659,192.168.2.40,80,0,07/07/2017 11:02:22,1966782,38,36,592.6498,352.5055,7721,462,462.8425,65250,423,1491.7379,33980.01868810218,109.73205237884855,429.0378,293.2942,43539,149,106.5263,826.1143,32258,40,21.4745,1309.9099,2,4,5,1,987.9,539.7875,618.9109,871.4191,992,11801,1300.7774,32.0714,1583.0691,1,0,2,4,4,4,0,2,986.304,944.905,179.2086,1185.5938,487.3729,1069.9734,1433.2926,553.2573,102.0505,72.3303,625.4933,57383,599.758,33342,48840,54324,353.8123,823.8532,408.129,236.1987,58644,493,668.1813,154.6097,37776,579,BENIGN
192.168.0.174-192.168.0.98-60761-8080-17,192.168.0.174,60761,192.168.0.98,8080,17,07/07/2017 10:22:40,2627854,18,2,144.9239,261.1304,54928,905,1264.806,39916,735,1406.8118,12616.248484082955,180.55882664938966,1428.3174,279.3482,24879,895,301.4105,101.7911,888,458,655.8549,1059.1019,2,1,1,1,515.9647,649.8336,695.9174,211.7518,330,34395,1499.0211,489.8365,13336.5738,0,1,2,7,6,2,1,3,406.8137,732.487,447.1244,767.8566,1251.6939,714.4877,551.0604,50.3638,298.4086,149.0981,320.4166,31916,431.5912,35418,6639,26423,771.1029,73.8309,1308.1043,94.5897,54043,38,329.8815,71.0929,63626,58,BENIGN
57.70.252.24-192.168.1.246-4306-53-6,57.70.252.24,4306,192.168.1.246,53,6,07/07/2017 10:18:16,1876743,56,29,86.7617,821.0153,3713,571,232.2059,47777,626,215.4931,11239.364854600997,308.04277608577877,902.2291,163.9082,7954,643,566.0597,445.4238,7111,630,95.7676,687.5062,3,1,2,5,200.4509,267.9578,293.883,452.7158,853,36321,643.622,79.8693,5745.2896,0,2,5,9,23,3,1,5,6.4673,335.6524,1044.4812,745.5425,726.7364,159.2154,456.3095,1012.4587,1130.164,1137.044,877.1953,7754,71.8662,7128,48208,47929,952.9199,7.0054,941.8163,355.4596,13816,572,317.1673,457.5841,53410,18,Web Attack – XSS
192.168.1.246-192.168.1.179-5841-80-6,192.168.1.246,5841,192.168.1.179,80,6,07/07/2017 10:30:04,3684168,38,33,679.2076,415.2687,49155,490,930.3197,37031,400,1147.2698,27100.810027602758,49.984404724155816,596.462,172.2153,3506,693,259.7436,963.5805,57803,499,169.7152,208.8467,5,3,5,3,862.1374,531.3184,911.4694,411.4397,713,38384,1338.2657,407.4547,49967.1062,1,1,4,6,10,4,1,3,419.5085,703.2968,129.8283,436.7932,1485.6414,1444.2758,1355.7799,705.6634,562.056,592.8787,446.8147,56946,629.5313,38550,59792,21115,747.0086,703.3376,850.3932,456.7148,34581,820,808.3602,260.3186,53307,877,BENIGN
98.138.112.176-192.168.3.9-3574-25-0,98.138.112.176,3574,192.168.3.9,25,0,07/07/2017 09:02:49,816,1,1,497.633,268.616,2991,504,1070.2309,12871,352,885.5275,437.33874970593246,5509.380436016603,604.5484,111.6962,123,825,917.2161,658.3053,28931,623,662.1485,409.2692,5,5,5,2,821.3085,989.9524,206.8787,982.0203,335,59008,1186.4774,168.1215,29220.3523,0,3,2,0,0,3,3,0,917.2547,481.4953,801.5099,1091.1446,231.9139,120.5302,1198.2223,1174.539,901.2467,1465.9953,308.7255,56847,320.5874,23084,36195,45044,284.0268,874.1347,1007.0436,203.8333,9936,846,200.8168,304.5202,7436,789,PortScan
192.168.0.98-192.168.0.174-2910-21-6,192.168.0.98,2910,192.168.0.174,21,6,07/07/2017 10:06:45,297465,33,3,197.3274,793.8277,20026,786,1255.9143,40284,305,226.5271,17609.27325170473,23.413653398756253,1199.1178,341.2001,51337,936,767.9852,720.2713,7985,989,638.9622,384.7582,2,0,3,4,595.354,622.2399,267.4179,470.8119,716,59577,608.258,404.0293,13558.3516,0,1,5,3,7,5,0,2,726.6858,604.8695,1202.3678,1334.922,853.4008,536.224,807.5299,1090.9618,1183.3841,171.4296,49.3958,21110,50.1975,46554,64897,8538,306.9318,95.1161,1330.3991,401.6812,4640,786,1394.1848,396.8882,32098,305,BENIGN
192.168.1.179-192.168.0.98-47806-3389-6,192.168.1.179,47806,192.168.0.98,3389,6,07/07/2017 09:37:49,3695631,3,27,260.2638,829.226,2025,86,1177.5595,47584,126,572.479,28644.850597975692,48.012285608556624,240.9221,413.4586,20980,791,298.7225,244.5622,53465,493,997.597,1260.3834,0,3,0,0,506.3408,921.4429,825.397,998.4733,954,26803,271.6501,442.2948,11862.1727,0,2,4,8,19,4,2,4,418.13,543.3385,94.8139,511.1455,1356.9994,1074.8184,1305.6468,698.1021,1212.0473,863.9983,177.2255,41273,492.6152,362,47400,35379,306.7328,965.3056,1223.1249,329.654,9027,81,396.7073,406.6931,42295,21,BENIGN
192.168.1.179-192.168.1.179-34728-8080-17,192.168.1.179,34728,192.168.1.179,8080,17,07/07/2017 10:29:45,3233021,9,9,372.666,436.659,24560,919,697.8153,52539,676,951.6043,7524.388220058229,172.82406802258657,817.4303,104.7217,17528,234,60.1702,1269.2583,6469,377,414.9696,499.2094,4,5,0,3,756.0823,492.4111,748.0367,575.1182,593,4147,717.2915,169.2267,32589.6694,0,0,0,1,10,3,5,0,885.124,216.7725,634.5033,632.6852,1057.9787,20.894,136.3918,329.6332,913.8799,579.9465,517.6701,27795,103.3771,44900,3355,60841,371.7881,323.3743,52.0282,91.7246,56490,907,353.6163,310.8434,39434,161,BENIGN
192.168.1.179-192.168.0.144-2360-8080-17,192.168.1.179,2360,192.168.0.144,8080,17,07/07/2017 10:25:06,3067739,29,29,741.6704,929.4274,48760,580,448.4688,33861,41,1240.9649,22956.52168185092,124.89890018431846,187.1813,29.9492,45967,734,386.0542,741.8809,57549,268,139.1803,92.5244,5,5,2,1,777.208,29.6008,703.3659,756.0608,718,54069,312.7634,16.0825,26309.6245,0,1,3,0,13,2,4,5,86.6091,645.1606,1438.3155,8.011,1447.7839,780.2544,508.1402,353.6407,887.8237,531.1813,953.9936,29480,816.3792,44795,3047,28918,900.3006,760.3335,1435.6827,430.2193,14325,448,1103.4944,373.1166,15465,724,BENIGN
192.168.1.246-192.168.3.151-38317-8080-6,192.168.1.246,38317,192.168.3.151,8080,6,07/07/2017 10:07:28,2429256,46,0,773.7362,648.6883,3869,832,1030.7717,39221,286,1188.3944,40056.48155556419,166.2673765884611,492.9164,10.8528,55195,18,942.3363,1334.7545,34624,475,554.722,317.182,0,1,1,5,206.4027,21.0884,280.223,418.7526,880,39925,1321.4329,300.7741,32187.4019,2,0,5,8,6,1,5,5,24.1485,833.0111,422.3476,300.2584,54.7383,560.9622,7.5724,561.4583,653.2035,844.1651,620.8279,3370,873.2639,28407,3037,43926,920.3392,751.3202,485.4853,350.7269,61879,305,19.744,77.9881,22318,7,BENIGN
192.168.0.24-192.168.1.36-57143-22-17,192.168.0.24,57143,192.168.1.36,22,17,07/07/2017 10:59:44,4408302,9,29,708.7348,708.4852,13251,181,232.0439,31215,195,146.0726,47789.98967343969,38.87612151342122,1405.6657,479.9873,35433,863,794.6548,1171.9498,52758,104,79.3629,1283.4286,2,3,3,2,61.8854,897.3502,475.1733,828.1194,786,14848,255.1948,439.6466,2776.4386,1,0,2,6,6,3,0,0,409.7083,491.653,1422.3629,1366.3893,483.8446,1.6751,327.6983,373.506,560.9378,745.1421,242.7325,39811,393.1187,14893,56707,41047,839.4646,609.7237,537.9376,369.6718,40992,105,943.6443,249.4621,51426,404,BENIGN
17.197.195.153-192.168.1.36-52575-21-17,17.197.195.153,52575,192.168.1.36,21,17,07/07/2017 09:29:10,331334,4535,1,547.3325,925.9182,27127,18,458.2035,41575,381,1271.8458,2813741.769578683,49295.61291514248,439.6478,37.6034,33973,921,187.1098,1341.9207,28703,395,119.7032,1462.3818,2,3,0,2,110.5259,998.7687,289.0984,616.019,386,223,486.0409,259.2904,48283.7582,0,235,4,2,2,0,3,1,552.5493,530.5721,616.9389,1347.5048,1025.3246,295.5718,253.7288,683.2565,66.0764,113.4512,871.1278,36313,610.7543,55429,64252,49796,186.4906,202.1026,1283.3071,17.4295,41119,903,464.3367,130.8806,19311,178,DoS GoldenEye
192.168.1.246-192.168.3.88-64895-80-17,192.168.1.246,64895,192.168.3.88,80,17,07/07/2017 11:24:39,2027543,25,36,800.0692,83.3007,7714,377,814.8506,18849,883,1452.941,43050.270127159674,142.45404682210756,959.2574,4.916,46335,317,578.5316,399.3025,24096,270,797.2465,1235.323,4,4,0,5,692.4024,661.5833,944.3288,485.002,311,64291,257.4731,348.3966,7.7785,1,0,1,1,15,0,0,1,636.4985,393.0261,566.2591,968.7087,1248.4021,243.3649,44.1214,681.1764,291.6119,140.4993,535.8269,63818,950.0366,43361,25269,2163,875.6617,413.9322,964.3679,323.6883,44125,120,1293.8914,394.8489,24857,594,BENIGN
192.168.0.7-192.168.0.98-5215-443-6,192.168.0.7,5215,192.168.0.98,443,6,07/07/2017 09:11:25,1848550,11,5,813.8542,156.657,44856,767,945.0805,4460,763,167.7974,42637.585805791234,75.08799131535689,340.389,415.6181,50422,43,534.8356,842.0299,26692,52,893.3028,217.7751,5,2,0,3,167.5159,310.9295,667.0647,624.4941,157,29505,558.973,199.4835,24749.154,0,1,4,5,12,4,5,1,620.389,241.1394,1370.8502,1416.7905,1446.1619,1439.5516,24.1557,791.0865,722.4754,1055.9422,562.363,13620,600.2622,9545,62674,25675,804.1043,481.7131,996.6485,280.1665,27909,290,38.5933,6.0006,59339,395,BENIGN
192.168.3.57-192.168.1.36-58542-21-0,192.168.3.57,58542,192.168.1.36,21,0,07/07/2017 10:38:04,802696,17,12,885.4319,901.8213,10201,438,30.8316,9287,768,1469.1649,40081.740439670335,171.22962006315936,533.7557,399.3325,15410,253,159.7761,201.5267,39587,66,923.6694,322.1481,0,4,3,0,399.4802,594.8903,879.3334,240.0987,554,5851,91.0687,261.5286,35509.0731,2,0,2,0,6,1,0,5,904.6774,911.7661,1413.2757,128.9683,740.0774,1213.9515,948.4386,802.7425,171.8487,1438.8518,527.4121,30039,47.6239,25791,17065,62865,705.5202,285.9366,571.1788,33.6961,43061,189,962.8274,224.3915,13243,805,BENIGN
192.168.0.152-192.168.0.144-11429-23-6,192.168.0.152,11429,192.168.0.144,23,6,07/07/2017 10:20:03,4873156,23,37,917.4976,807.836,33079,335,765.624,40935,908,1022.1428,47621.845684375316,112.78866896429946,520.5895,254.4535,53840,592,357.5065,1128.9365,39295,191,275.6016,989.8322,5,0,5,4,740.4451,204.7265,63.9633,712.7525,176,58715,928.2169,468.3035,1525.0874,1,1,3,3,19,0,5,5,513.0218,562.3086,1491.3152,1353.5121,653.3584,323.6233,246.8721,351.4918,604.3465,890.5822,225.7138,53955,710.7991,47940,41552,24716,613.0645,486.0984,921.145,56.1112,57918,494,912.1666,477.0727,10714,14,BENIGN
192.168.1.246-192.168.1.246-12424-443-6,192.168.1.246,12424,192.168.1.246,443,6,07/07/2017 11:29:36,3399079,38,1,50.9589,754.3823,20540,26,1421.2849,26236,712,713.9428,28275.063202080964,109.07698369802719,360.4034,233.0199,8192,786,119.3638,854.2513,27200,967,725.8195,1218.2159,1,3,3,4,475.7453,961.0774,374.3261,92.6012,572,22494,647.5399,221.4742,27296.86,0,0,5,2,8,5,4,0,630.878,9.2564,779.2452,262.8985,852.2519,104.5989,2.8529,679.9245,719.9579,1156.7529,12.9899,24868,80.1954,35767,64676,31351,776.9378,280.8012,80.805,401.4853,28996,334,368.9096,200.2933,58794,730,BENIGN
26.194.142.117-192.168.0.195-59358-53-0,26.194.142.117,59358,192.168.0.195,53,0,07/07/2017 09:15:59,1979330,77,66,6.0914,809.2645,37773,720,840.0154,15770,71,802.2663,45852.80777160258,127.96657811558676,1452.5411,364.9366,50807,251,612.6601,1324.6526,65526,544,810.321,1141.4557,0,5,0,0,672.2884,514.9474,593.1308,496.8705,299,21962,466.3558,141.0929,10712.6857,1,2,3,4,9,3,4,4,600.3538,919.5978,1220.5401,547.678,1481.9591,1274.5033,360.8257,925.3717,1224.7659,599.1986,727.0063,58587,936.9801,61633,12595,2432,187.0929,70.2666,595.2374,427.3524,52766,161,1469.6008,122.9309,43984,698,Bot
28.152.101.40-192.168.0.24-58091-3389-17,28.152.101.40,58091,192.168.0.24,3389,17,07/07/2017 10:44:39,2,2,1,990.4194,44.8063,46031,583,1193.8661,18067,856,1407.0795,697.2532324670777,5415.849316147232,612.4013,139.102,40636,501,606.564,498.1564,58387,518,376.371,879.5341,0,0,2,3,306.4563,4.7935,341.7742,849.1506,17,29527,1474.9535,405.1916,23850.6817,0,1,0,0,1,4,0,1,296.7609,818.513,1038.2222,185.4587,1487.0871,1047.3526,178.135,276.4745,965.4474,438.195,752.0401,12161,156.4136,21071,59543,59578,186.3966,658.8815,616.7307,235.0668,13543,506,43.5084,270.5286,16755,900,PortScan
187.125.83.119-192.168.3.57-32541-443-6,187.125.83.119,32541,192.168.3.57,443,6,07/07/2017 11:33:41,2831244,13,30,312.3341,268.3113,31546,681,1335.3704,62608,965,478.7685,6609.682393994934,49.521655616200995,298.4431,425.6925,7687,282,426.9883,376.6255,9823,293,214.7038,423.2567,5,1,3,2,330.4722,132.0132,995.0734,712.2375,156,30780,159.5347,405.9961,6190.7928,1,5,5,20,13,3,5,1,324.6672,258.8784,153.5095,642.3657,91.0141,459.0775,1143.1319,1177.0334,853.2164,119.0654,541.5394,25550,436.8098,57975,12891,22455,875.706,291.3212,1166.1204,168.655,43881,252,265.2362,221.8283,23175,403,FTP-Patator
192.168.0.7-192.168.1.184-32987-22-17,192.168.0.7,32987,192.168.1.184,22,17,07/07/2017 10:26:16,4165800,8,7,5.3975,179.6307,608,440,1420.6583,11919,766,500.5895,42863.123350216316,179.47464206489568,1206.5708,290.5472,35692,879,746.9089,865.5302,2073,363,632.4832,1021.2019,1,2,4,3,738.778,492.2332,685.5492,296.6151,346,59535,1413.4946,265.049,26485.9595,2,1,3,2,16,0,5,5,373.9698,655.7019,992.3473,448.2551,425.3085,1492.9434,377.9544,312.5836,171.851,27.3115,292.036,59180,839.1891,31175,62988,44656,462.4796,647.1331,1315.1618,93.9207,20320,259,64.5742,216.0418,8207,683,BENIGN
192.168.2.208-192.168.0.98-32664-3389-6,192.168.2.208,32664,192.168.0.98,3389,6,07/07/2017 10:48:40,4215270,2,19,856.49,238.3203,62529,525,286.2577,61461,801,911.1585,404.2759931979868,83.9494806456811,42.6933,138.0673,3081,586,118.9916,1439.1343,59927,415,317.7332,329.0201,1,5,5,1,670.2134,425.8537,905.9181,323.1426,513,61775,947.1072,233.0342,25744.5892,0,0,5,1,16,3,5,1,156.7971,621.3825,456.174,984.9023,1450.2723,1287.1295,410.6658,1165.4504,978.6495,926.4053,464.8586,52247,830.6964,48193,53481,6156,494.7717,915.1506,682.1098,141.1073,64080,377,158.8067,154.225,56035,502,BENIGN
17.108.161.55-192.168.0.98-24133-25-17,17.108.161.55,24133,192.168.0.98,25,17,07/07/2017 09:21:29,206047,4488,10,309.2254,151.7337,43036,568,1300.9323,11195,701,778.0583,3299382.222903724,4096.901064005906,263.5423,443.1,31636,353,120.4751,377.0272,35150,931,205.734,333.7142,3,0,3,3,154.8143,853.5504,500.4993,739.3603,90,35046,1215.6343,444.4381,13315.2252,0,368,0,0,2,1,5,1,47.1946,959.4672,448.394,1487.614,53.4282,1246.5684,666.4166,802.284,1314.89,8.548,603.4466,49649,175.5113,11701,34629,15831,325.5479,212.5945,1126.5356,220.638,64382,692,1295.4753,31.387,56790,324,DDoS
194.24.56.40-192.168.1.36-17309-3389-17,194.24.56.40,17309,192.168.1.36,3389,17,07/07/2017 10:42:14,1472431,78,43,535.8909,178.804,26355,397,1089.3862,43839,187,323.85,56770.634008471345,259.9104599327299,1355.0727,298.0779,52169,605,489.9259,53.7833,29346,955,370.8219,1182.9869,3,1,0,3,26.0268,137.8875,681.7123,493.3058,526,56700,621.3338,285.8368,6471.2269,2,2,1,5,20,5,2,5,575.3536,86.4113,1361.2978,1046.1027,202.1319,401.6802,1002.7708,814.3796,711.1227,876.5602,186.0615,42931,704.987,18962,14028,59851,839.4421,966.4243,595.1044,212.2198,16859,780,435.2406,363.0033,14439,6,Bot
192.168.2.27-192.168.0.174-6189-8080-0,192.168.2.27,6189,192.168.0.174,8080,0,07/07/2017 10:34:04,1203020,13,15,151.9835,139.7761,11208,441,210.1634,58254,337,1091.6233,5489.3509987861,184.1069884826213,1338.617,64.2702,53498,534,52.8823,1085.2422,61180,531,63.1242,364.7274,1,0,3,4,930.8816,250.6959,763.6943,387.7514,209,11832,1214.0375,367.3315,26448.2115,2,2,0,5,2,4,5,4,364.8441,184.1637,1472.5842,1007.8709,23.5711,910.1576,1022.6435,580.9318,1328.9413,1263.308,281.2723,60974,474.2746,65235,21640,49182,874.1033,973.36,693.0423,3.6573,52279,613,369.7448,363.4786,582,986,BENIGN
192.168.2.40-192.168.1.60-43472-53-6,192.168.2.40,43472,192.168.1.60,53,6,07/07/2017 10:47:28,4817080,9,12,234.8242,409.3301,50141,135,304.1181,36654,397,495.7058,8642.636533148048,5.682613670728075,757.3886,330.1052,25912,356,215.2647,891.556,58842,626,948.7988,469.2576,5,3,0,3,836.5761,923.6958,123.9576,254.3434,200,48739,968.4421,268.3584,30087.3446,2,0,1,3,6,0,4,4,249.187,957.3663,1117.718,410.5809,922.3156,970.3749,136.926,38.9864,1416.8351,1004.904,798.0833,33146,138.8153,54224,16632,53588,600.0503,759.2907,394.8912,395.5632,48459,607,871.8783,170.7511,26809,96,BENIGN
28.152.101.40-192.168.3.57-32578-21-6,28.152.101.40,32578,192.168.3.57,21,6,07/07/2017 09:45:55,300903,4255,0,479.3802,170.3066,44506,470,296.29,28017,177,82.9756,1458921.416970283,36153.46409277484,1248.8824,191.6585,58273,508,257.5585,50.7945,33154,207,362.8882,534.9548,5,2,5,1,780.3868,233.3261,817.3167,752.4674,274,55121,1162.3603,499.3921,32502.5551,0,856,4,5,4,3,5,2,670.5109,49.1277,188.2657,381.0762,604.6885,261.3803,722.2945,302.2345,554.8071,238.4581,218.4468,18084,740.0449,30696,17,241,22.5276,645.5757,209.1607,331.0688,19889,692,267.7169,265.9713,29692,158,DDoS
192.168.0.144-192.168.1.246-35568-23-17,192.168.0.144,35568,192.168.1.246,23,17,07/07/2017 10:56:33,3669542,34,30,947.6582,220.9773,4497,271,346.2574,28251,415,769.0071,16609.117512331064,157.24202566396002,1197.1569,102.2606,45522,794,505.1344,1482.7293,3018,26,840.6085,274.8062,4,4,2,3,89.9175,785.8001,648.986,390.2645,5,55371,127.7624,415.3043,16440.7724,0,2,3,4,16,5,0,4,579.819,708.7948,720.9381,395.0115,498.8768,1473.5246,571.3205,985.7513,965.8905,90.4723,544.7816,8961,959.5657,61409,37780,28408,444.7156,464.9752,170.9033,101.8933,60469,776,542.0518,256.9592,62298,42,BENIGN
194.24.56.40-192.168.0.195-56949-21-6,194.24.56.40,56949,192.168.0.195,21,6,07/07/2017 09:47:00,55252,327,1,806.8876,836.6928,19823,957,634.3659,17231,826,818.0105,955909.2374996853,31398.386396979746,246.5469,29.344,28495,480,479.0952,1147.6329,6172,643,335.2492,706.3582,2,5,0,2,846.325,356.455,496.3462,746.5244,112,15415,596.5052,217.4867,30761.6289,0,476,3,2,4,0,3,3,972.6929,296.6257,932.0084,1254.1577,516.6463,8.0177,174.5598,1337.5027,311.4484,1059.081,589.4884,46330,264.1422,2100,4710,64968,329.6483,24.7847,1183.3481,434.2589,39120,601,1465.339,339.8428,35728,709,DoS Hulk
192.168.1.60-192.168.0.174-33693-25-6,192.168.1.60,33693,192.168.0.174,25,6,07/07/2017 10:34:15,2612947,50,39,977.4767,678.0997,55508,875,814.4718,343,710,992.3498,25933.485359742393,143.45636453524946,1123.3655,51.6623,39029,433,628.2268,245.3136,24870,79,747.0091,489.9506,0,0,3,2,868.5013,425.3019,124.53,431.3611,715,35662,662.0988,402.7235,39565.6537,0,1,2,2,10,0,2,4,875.933,674.7842,1197.0243,1360.897,1023.9357,1164.7445,248.9877,1389.3626,49.8893,79.0765,102.5853,15205,231.7853,27477,53099,64727,194.7764,150.9813,852.5112,182.6225,50272,270,582.1122,203.1477,20608,148,BENIGN
25.183.176.155-192.168.2.27-24980-25-6,25.183.176.155,24980,192.168.2.27,25,6,07/07/2017 10:00:29,104125,811,2,0.289,197.0196,35660,739,909.5726,27382,369,1181.6966,2078488.1127230942,10124.09196809823,65.5212,201.5581,7484,661,729.5305,1429.4824,56068,836,795.0049,1089.7705,4,2,5,5,613.7665,226.0505,774.2116,478.104,899,23002,1022.5404,5.6654,19194.0473,0,906,4,4,5,5,3,3,880.191,783.9571,1103.2546,509.9547,327.4657,1146.3557,348.552,466.2252,671.4085,14.4365,367.1427,380,858.8829,61905,10224,28959,558.4511,766.4879,966.9426,368.5665,54015,979,1119.7889,38.2559,63818,688,DoS Hulk
192.168.1.36-192.168.1.179-53031-80-6,192.168.1.36,53031,192.168.1.179,80,6,07/07/2017 11:04:03,413552,42,31,576.0925,326.9363,21399,881,279.8628,46584,353,1061.3897,35220.149939218485,153.057150406606,658.1916,326.8633,26451,967,95.0327,310.1275,21735,400,478.0959,756.9093,0,5,2,4,805.1931,448.4356,624.4764,0.8538,895,40145,553.9257,423.2757,42503.9435,1,0,2,1,10,4,0,1,857.956,788.8893,1109.4376,1185.5663,131.1224,844.7245,303.6474,231.1155,1306.9715,620.5903,416.3079,57997,400.6029,37098,32433,36363,648.4321,420.3764,1135.9492,144.1515,45089,257,882.2424,176.983,17370,255,BENIGN
